Country/Region,Location,Opening Stock,Delivered In,Delivered Out,Closing Stock,Open Tonnage,Cancelled Tonnage,Metal,Date
Singapore,Singapore,15075.0,0.0,0.0,15075.0,14875.0,200.0,Copper,2024-05-02
Spain,Barcelona,0.0,0.0,0.0,0.0,0.0,0.0,Copper,2024-05-02
Spain,Bilbao,0.0,0.0,0.0,0.0,0.0,0.0,Copper,2024-05-02
Sweden,Helsingborg,0.0,0.0,0.0,0.0,0.0,0.0,Copper,2024-05-02
Taiwan,Kaohsiung,11525.0,0.0,0.0,11525.0,10550.0,975.0,Copper,2024-05-02
UAE,Dubai,0.0,0.0,0.0,0.0,0.0,0.0,Copper,2024-05-02
UK,Hull,0.0,0.0,0.0,0.0,0.0,0.0,Copper,2024-05-02
UK,Liverpool,0.0,0.0,0.0,0.0,0.0,0.0,Copper,2024-05-02
USA,Baltimore,50.0,0.0,0.0,50.0,50.0,0.0,Copper,2024-05-02
USA,Chicago,0.0,0.0,0.0,0.0,0.0,0.0,Copper,2024-05-02
USA,Mobile,1975.0,0.0,0.0,1975.0,1975.0,0.0,Copper,2024-05-02
USA,New Orleans,12575.0,0.0,500.0,12075.0,1075.0,11000.0,Copper,2024-05-02
,,,,,,,,Copper,2024-05-02
,,,,,,,,Copper,2024-05-02
Belgium,Antwerp,2650.0,0.0,0.0,2650.0,1700.0,950.0,Lead,2024-05-02
Germany,Hamburg,0.0,0.0,0.0,0.0,0.0,0.0,Lead,2024-05-02
Italy,Genoa,0.0,0.0,0.0,0.0,0.0,0.0,Lead,2024-05-02
Italy,Leghorn,1675.0,0.0,0.0,1675.0,1150.0,525.0,Lead,2024-05-02
Italy,Trieste,750.0,0.0,0.0,750.0,600.0,150.0,Lead,2024-05-02
Korea (South),Busan,28400.0,0.0,0.0,28400.0,22850.0,5550.0,Lead,2024-05-02
Korea (South),Gwangyang,2125.0,0.0,0.0,2125.0,625.0,1500.0,Lead,2024-05-02
Korea (South),Incheon,0.0,0.0,0.0,0.0,0.0,0.0,Lead,2024-05-02
Malaysia,Johor,0.0,0.0,0.0,0.0,0.0,0.0,Lead,2024-05-02
Malaysia,Port Klang,25.0,0.0,0.0,25.0,0.0,25.0,Lead,2024-05-02
Netherlands,Amsterdam,0.0,0.0,0.0,0.0,0.0,0.0,Lead,2024-05-02
Netherlands,Moerdijk,0.0,0.0,0.0,0.0,0.0,0.0,Lead,2024-05-02
Netherlands,Rotterdam,0.0,0.0,0.0,0.0,0.0,0.0,Lead,2024-05-02
Netherlands,Vlissingen,0.0,0.0,0.0,0.0,0.0,0.0,Lead,2024-05-02
Singapore,Singapore,196725.0,0.0,1500.0,195225.0,123275.0,71950.0,Lead,2024-05-02
Spain,Barcelona,1400.0,0.0,0.0,1400.0,1075.0,325.0,Lead,2024-05-02
Spain,Bilbao,50.0,0.0,0.0,50.0,50.0,0.0,Lead,2024-05-02
Sweden,Helsingborg,500.0,0.0,0.0,500.0,0.0,500.0,Lead,2024-05-02
Taiwan,Kaohsiung,34425.0,0.0,1225.0,33200.0,8800.0,24400.0,Lead,2024-05-02
UAE,Dubai,0.0,0.0,0.0,0.0,0.0,0.0,Lead,2024-05-02
UK,Hull,0.0,0.0,0.0,0.0,0.0,0.0,Lead,2024-05-02
UK,Liverpool,0.0,0.0,0.0,0.0,0.0,0.0,Lead,2024-05-02
USA,Baltimore,0.0,0.0,0.0,0.0,0.0,0.0,Lead,2024-05-02
USA,Chicago,0.0,0.0,0.0,0.0,0.0,0.0,Lead,2024-05-02
USA,Detroit,0.0,0.0,0.0,0.0,0.0,0.0,Lead,2024-05-02
USA,Los Angeles,0.0,0.0,0.0,0.0,0.0,0.0,Lead,2024-05-02
USA,Mobile,0.0,0.0,0.0,0.0,0.0,0.0,Lead,2024-05-02
USA,New Orleans,0.0,0.0,0.0,0.0,0.0,0.0,Lead,2024-05-02
USA,Toledo,0.0,0.0,0.0,0.0,0.0,0.0,Lead,2024-05-02
USA,Baltimore,0.0,0.0,0.0,0.0,0.0,0.0,Lead,2024-05-02
USA,Chicago,0.0,0.0,0.0,0.0,0.0,0.0,Lead,2024-05-02
USA,Detroit,40.0,0.0,0.0,40.0,40.0,0.0,Lead,2024-05-02
USA,Los Angeles,0.0,0.0,0.0,0.0,0.0,0.0,Lead,2024-05-02
USA,Mobile,0.0,0.0,0.0,0.0,0.0,0.0,Lead,2024-05-02
USA,New Orleans,80.0,0.0,0.0,80.0,80.0,0.0,Lead,2024-05-02
